1	Q0	394	1	34.11864882276233	bm25
1	Q0	9795	1	25.265898493542615	bm25
1	Q0	4638	1	23.986404526023733	bm25
1	Q0	7850	1	19.69310719757785	bm25
1	Q0	4561	1	19.661805069446814	bm25
1	Q0	5703	1	19.52710318367595	bm25
1	Q0	4612	1	19.46926819651997	bm25
1	Q0	9877	1	19.291234622531658	bm25
1	Q0	528	1	19.034005197984662	bm25
1	Q0	6925	1	19.034005197984662	bm25
2	Q0	670	1	38.4209812366509	bm25
2	Q0	6370	1	17.16766781709176	bm25
2	Q0	3803	1	14.01945167702846	bm25
2	Q0	5179	1	13.550654060658292	bm25
2	Q0	8642	1	12.933493988316545	bm25
2	Q0	4097	1	12.740079744217224	bm25
2	Q0	4949	1	12.740079744217224	bm25
2	Q0	3840	1	12.42937342357383	bm25
2	Q0	5819	1	12.313552224329872	bm25
2	Q0	4063	1	12.126502777646806	bm25
3	Q0	670	1	68.50892046568494	bm25
3	Q0	589	1	32.56947027296266	bm25
3	Q0	8038	1	32.56947027296266	bm25
3	Q0	9086	1	31.134656854154937	bm25
3	Q0	1206	1	30.055294862485823	bm25
3	Q0	3803	1	30.00364308159425	bm25
3	Q0	3333	1	28.682904078244853	bm25
3	Q0	6545	1	28.682904078244853	bm25
3	Q0	5947	1	28.53957173889538	bm25
3	Q0	1205	1	27.76903486610626	bm25
4	Q0	141	1	21.713870283557533	bm25
4	Q0	423	1	12.752994459487839	bm25
4	Q0	2287	1	11.453061501489621	bm25
4	Q0	2770	1	11.180571924680915	bm25
4	Q0	150	1	10.814518718827298	bm25
4	Q0	394	1	10.699533272786514	bm25
4	Q0	2293	1	10.674860128940514	bm25
4	Q0	1681	1	10.635690549689127	bm25
4	Q0	3786	1	10.635690549689127	bm25
4	Q0	2482	1	10.157244285986021	bm25
5	Q0	7534	1	27.496883993578983	bm25
5	Q0	747	1	26.751010836578974	bm25
5	Q0	9866	1	26.751010836578974	bm25
5	Q0	715	1	25.82154548778415	bm25
5	Q0	9662	1	25.82154548778415	bm25
5	Q0	3101	1	25.442468284916895	bm25
5	Q0	469	1	25.088790100086413	bm25
5	Q0	6219	1	25.088790100086413	bm25
5	Q0	7629	1	23.829774103205985	bm25
5	Q0	4741	1	23.738109638157734	bm25
6	Q0	4121	1	25.374474622611086	bm25
6	Q0	2394	1	23.934049010956166	bm25
6	Q0	4743	1	22.563832587950515	bm25
6	Q0	305	1	21.93592047669117	bm25
6	Q0	5826	1	21.634889849266404	bm25
6	Q0	9752	1	21.45619508275023	bm25
6	Q0	5387	1	21.28216696876246	bm25
6	Q0	7112	1	20.722677592604068	bm25
6	Q0	6126	1	19.687541434571962	bm25
6	Q0	9645	1	19.275973374112013	bm25
7	Q0	434	1	35.51500947921155	bm25
7	Q0	141	1	28.4891471857641	bm25
7	Q0	8992	1	25.95039381502569	bm25
7	Q0	2257	1	21.55846609641359	bm25
7	Q0	394	1	19.241456993735476	bm25
7	Q0	7850	1	19.155555025768034	bm25
7	Q0	3055	1	17.621221566390005	bm25
7	Q0	5849	1	16.766781944249484	bm25
7	Q0	110	1	16.43166987902735	bm25
7	Q0	5656	1	16.241748592540535	bm25
8	Q0	702	1	21.32739203717277	bm25
8	Q0	7943	1	14.863891454426142	bm25
8	Q0	8860	1	13.866358118840658	bm25
8	Q0	5319	1	12.698332160384137	bm25
8	Q0	3640	1	11.347575091122408	bm25
8	Q0	3175	1	10.915358912165086	bm25
8	Q0	288	1	10.88098078960621	bm25
8	Q0	4556	1	10.88098078960621	bm25
8	Q0	6449	1	10.766220524713622	bm25
8	Q0	8971	1	10.511272621493985	bm25
9	Q0	702	1	12.365083108117002	bm25
9	Q0	7110	1	12.205925192814398	bm25
9	Q0	5800	1	12.11715776583955	bm25
9	Q0	775	1	12.07187565569173	bm25
9	Q0	6321	1	11.946356212559513	bm25
9	Q0	5668	1	11.766395621971892	bm25
9	Q0	5705	1	11.278074252355319	bm25
9	Q0	7546	1	11.02791589602558	bm25
9	Q0	9163	1	11.017770944596213	bm25
9	Q0	8971	1	10.979770308538122	bm25
10	Q0	128	1	17.86809317086114	bm25
10	Q0	702	1	16.39347184597812	bm25
10	Q0	7556	1	15.31298061406376	bm25
10	Q0	3448	1	14.948720213121625	bm25
10	Q0	1443	1	14.601386979347176	bm25
10	Q0	8717	1	13.658107171461843	bm25
10	Q0	1962	1	12.814867713533484	bm25
10	Q0	6549	1	12.801743326060183	bm25
10	Q0	3004	1	12.567573762602024	bm25
10	Q0	6546	1	12.531767385341858	bm25
12	Q0	383	1	39.91260049047675	bm25
12	Q0	517	1	15.983588065067146	bm25
12	Q0	4564	1	15.724461380385229	bm25
12	Q0	1731	1	15.494039531731936	bm25
12	Q0	2876	1	15.13162524810903	bm25
12	Q0	6428	1	14.86877607856679	bm25
12	Q0	10058	1	14.702044710395121	bm25
12	Q0	7868	1	14.543140632657162	bm25
12	Q0	504	1	13.509522256965397	bm25
12	Q0	2823	1	13.407540379349562	bm25
13	Q0	149	1	25.370887251615258	bm25
13	Q0	305	1	20.436398153782594	bm25
13	Q0	2114	1	20.18994110868126	bm25
13	Q0	144	1	19.4946766753866	bm25
13	Q0	4328	1	17.467368408179837	bm25
13	Q0	3675	1	17.37298455513617	bm25
13	Q0	572	1	17.348870020884817	bm25
13	Q0	7131	1	16.959012942881834	bm25
13	Q0	3183	1	16.64775664305159	bm25
13	Q0	10206	1	16.016187129980672	bm25
14	Q0	3164	1	21.39176723590038	bm25
14	Q0	4265	1	20.824939759310716	bm25
14	Q0	8436	1	20.370658200492862	bm25
14	Q0	6677	1	20.222156897735832	bm25
14	Q0	3165	1	19.743290156409962	bm25
14	Q0	8780	1	16.564136959307	bm25
14	Q0	5420	1	16.328061238224016	bm25
14	Q0	9655	1	15.852965168842228	bm25
14	Q0	364	1	15.742353783404369	bm25
14	Q0	6017	1	15.718488114094477	bm25
15	Q0	674	1	37.80218267662165	bm25
15	Q0	559	1	12.347762399399699	bm25
15	Q0	1611	1	11.44278903263946	bm25
15	Q0	5918	1	10.791385784975134	bm25
15	Q0	8997	1	10.737295768940209	bm25
15	Q0	8817	1	10.332082289030417	bm25
15	Q0	9122	1	10.293424773533854	bm25
15	Q0	8351	1	10.147149521994232	bm25
15	Q0	1214	1	10.066727562598679	bm25
15	Q0	9624	1	9.313631372999026	bm25
16	Q0	674	1	37.80218267662165	bm25
16	Q0	4462	1	14.784317017956084	bm25
16	Q0	559	1	12.347762399399699	bm25
16	Q0	1611	1	11.44278903263946	bm25
16	Q0	5918	1	10.791385784975134	bm25
16	Q0	9122	1	10.293424773533854	bm25
16	Q0	1214	1	10.066727562598679	bm25
16	Q0	7807	1	9.886953947941523	bm25
16	Q0	1408	1	9.717531279423508	bm25
16	Q0	480	1	9.540433162304375	bm25
17	Q0	8075	1	26.63243323636729	bm25
17	Q0	140	1	26.59745112154796	bm25
17	Q0	1322	1	22.296028440444566	bm25
17	Q0	2491	1	22.296028440444566	bm25
17	Q0	8900	1	22.052820583021543	bm25
17	Q0	150	1	20.59881175583864	bm25
17	Q0	433	1	19.542276349724062	bm25
17	Q0	8563	1	18.276669176210554	bm25
17	Q0	3179	1	17.577798282574552	bm25
17	Q0	6260	1	17.375595068989274	bm25
18	Q0	3115	1	10.974574078871749	bm25
18	Q0	2153	1	10.112428571632881	bm25
18	Q0	9968	1	10.112428571632881	bm25
18	Q0	1473	1	9.683798110861618	bm25
18	Q0	3855	1	8.574511977172229	bm25
18	Q0	8115	1	8.40816197549336	bm25
18	Q0	807	1	7.991899460099277	bm25
18	Q0	10288	1	7.991899460099277	bm25
18	Q0	2026	1	7.89253986800543	bm25
18	Q0	5224	1	7.738405602946142	bm25
19	Q0	8791	1	16.386562856630665	bm25
19	Q0	5196	1	14.563743525862801	bm25
19	Q0	4244	1	14.332509945301592	bm25
19	Q0	5202	1	14.023893795771045	bm25
19	Q0	5494	1	13.755502175814978	bm25
19	Q0	5927	1	13.547293601396502	bm25
19	Q0	5395	1	13.20450212642816	bm25
19	Q0	6272	1	13.12057251948865	bm25
19	Q0	5985	1	13.010988472988823	bm25
19	Q0	310	1	12.626823414333323	bm25
20	Q0	58	1	33.91703084293114	bm25
20	Q0	1233	1	17.17320720157426	bm25
20	Q0	2719	1	16.631575665242593	bm25
20	Q0	3528	1	14.639405499567374	bm25
20	Q0	2088	1	14.343867355189824	bm25
20	Q0	96	1	13.748038362894054	bm25
20	Q0	1892	1	13.52228499391372	bm25
20	Q0	3334	1	13.400261813646878	bm25
20	Q0	1316	1	13.198289193881205	bm25
20	Q0	10072	1	13.052504956648269	bm25
22	Q0	618	1	26.24300750714694	bm25
22	Q0	3650	1	14.234305246672005	bm25
22	Q0	9387	1	13.901932985998105	bm25
22	Q0	8890	1	12.186032522395589	bm25
22	Q0	773	1	11.699144889863245	bm25
22	Q0	10212	1	11.699144889863245	bm25
22	Q0	3287	1	11.034674688094096	bm25
22	Q0	774	1	10.835355566658336	bm25
22	Q0	5165	1	10.583596283294405	bm25
22	Q0	7491	1	10.263925560528735	bm25
23	Q0	649	1	38.95228736537041	bm25
23	Q0	4452	1	28.11831366620512	bm25
23	Q0	580	1	21.970576137165246	bm25
23	Q0	2558	1	19.37500912588927	bm25
23	Q0	3219	1	18.518584441991347	bm25
23	Q0	640	1	17.524367879334015	bm25
23	Q0	10183	1	17.352490759921142	bm25
23	Q0	10045	1	16.96671477705549	bm25
23	Q0	2165	1	16.809116580279916	bm25
23	Q0	9569	1	16.809116580279916	bm25
24	Q0	744	1	36.80996879411842	bm25
24	Q0	10191	1	24.071073233674326	bm25
24	Q0	10340	1	23.266831482646232	bm25
24	Q0	6382	1	23.187720208199934	bm25
24	Q0	9861	1	21.26734408072388	bm25
24	Q0	6917	1	20.754116613009078	bm25
24	Q0	8151	1	20.754116613009078	bm25
24	Q0	9287	1	20.250471909179762	bm25
24	Q0	6930	1	20.208509214402795	bm25
24	Q0	9135	1	19.651770126999466	bm25
25	Q0	14	1	32.28122818319479	bm25
25	Q0	1056	1	32.28122818319479	bm25
25	Q0	7225	1	21.733040710234864	bm25
25	Q0	24	1	19.678362685760845	bm25
25	Q0	461	1	19.37749916667588	bm25
25	Q0	8598	1	19.37500912588927	bm25
25	Q0	6391	1	18.416508765544044	bm25
25	Q0	6389	1	16.83217275038524	bm25
25	Q0	6394	1	16.22372986589217	bm25
25	Q0	6390	1	15.95719642695337	bm25
26	Q0	369	1	38.90452297746964	bm25
26	Q0	4590	1	29.356648782458002	bm25
26	Q0	9362	1	28.297799337052453	bm25
26	Q0	5486	1	27.449027877992016	bm25
26	Q0	8997	1	27.022913632399927	bm25
26	Q0	9080	1	26.339119674074833	bm25
26	Q0	419	1	25.79555013761982	bm25
26	Q0	7808	1	24.763563702392425	bm25
26	Q0	4607	1	24.289663856627442	bm25
26	Q0	4065	1	23.959514403107917	bm25
27	Q0	673	1	49.06269796315621	bm25
27	Q0	5684	1	19.73338755623911	bm25
27	Q0	5124	1	16.59069950485288	bm25
27	Q0	8636	1	15.988353063279938	bm25
27	Q0	4023	1	15.16304021590141	bm25
27	Q0	3644	1	14.913932440629086	bm25
27	Q0	8556	1	14.913932440629086	bm25
27	Q0	7717	1	14.439490724555904	bm25
27	Q0	3650	1	14.234305246672005	bm25
27	Q0	3597	1	14.213412332253442	bm25
29	Q0	273	1	39.74566300681583	bm25
29	Q0	5229	1	20.04652453222654	bm25
29	Q0	3105	1	16.012834470275283	bm25
29	Q0	1145	1	15.704334123676372	bm25
29	Q0	5752	1	14.651339037654783	bm25
29	Q0	6539	1	14.52685236787245	bm25
29	Q0	5763	1	13.581150889367652	bm25
29	Q0	6712	1	13.36728580717137	bm25
29	Q0	9297	1	13.147679792715131	bm25
29	Q0	9478	1	12.738253852085718	bm25
30	Q0	2825	1	26.217795727395618	bm25
30	Q0	667	1	25.39055325018421	bm25
30	Q0	9078	1	25.39055325018421	bm25
30	Q0	8900	1	23.01757979609944	bm25
30	Q0	140	1	22.53800896851698	bm25
30	Q0	9368	1	21.773854437213668	bm25
30	Q0	4622	1	21.013144829093733	bm25
30	Q0	4581	1	17.919416631005845	bm25
30	Q0	150	1	17.234627750599632	bm25
30	Q0	183	1	17.03854790718173	bm25
32	Q0	223	1	44.0888180554453	bm25
32	Q0	5574	1	16.817355036120993	bm25
32	Q0	6920	1	16.305487331084382	bm25
32	Q0	542	1	16.29789062516845	bm25
32	Q0	7499	1	16.29789062516845	bm25
32	Q0	5871	1	16.040155469101887	bm25
32	Q0	2600	1	15.940099174125507	bm25
32	Q0	9074	1	14.98910131702536	bm25
32	Q0	6071	1	13.55302099247975	bm25
32	Q0	3198	1	13.548047150200379	bm25
34	Q0	675	1	38.307280257111	bm25
34	Q0	9129	1	38.307280257111	bm25
34	Q0	9146	1	35.30068319937769	bm25
34	Q0	953	1	33.25149683096414	bm25
